id,suff,comp,random_suff,random_comp
0,0.01177889248039039,0.8638153663428165,0.013573140598984235,0.9040150082489462
0,0.01177889248039039,0.8638153663428165,0.013573140598984235,0.9040150082489462
1,0.0,0.999727004015108,0.007655210646673036,0.941352837633298
1,0.0,0.999727004015108,0.007655210646673036,0.941352837633298
2,0.0068132910628268106,0.9705901459000156,0.007095098748449535,0.9616339545972866
2,0.0068132910628268106,0.9705901459000156,0.007095098748449535,0.9616339545972866
3,0.0021916390824644797,0.9543744648797761,0.0013715485559878443,0.9222755668197867
3,0.0021916390824644797,0.9543744648797761,0.0013715485559878443,0.9222755668197867
4,0.03230983638191512,0.9829453228787841,0.004348158398202327,0.9058859462314978
4,0.03230983638191512,0.9829453228787841,0.004348158398202327,0.9058859462314978
5,0.016382839819408704,0.9193083126233197,0.004565492039399392,0.8918927310455058
5,0.016382839819408704,0.9193083126233197,0.004565492039399392,0.8918927310455058
6,0.004238770623175851,0.9781277913956103,0.012943300505391797,0.9366368069717884
6,0.004238770623175851,0.9781277913956103,0.012943300505391797,0.9366368069717884
7,0.005440681380070009,0.9461262666939818,0.02027227442922613,0.9156899672868916
7,0.005440681380070009,0.9461262666939818,0.02027227442922613,0.9156899672868916
8,0.008088684140093038,0.9177875065156742,0.007218550825165546,0.8834022559227139
8,0.008088684140093038,0.9177875065156742,0.007218550825165546,0.8834022559227139
9,0.0,0.9483860236151249,0.0150855056388383,0.957468899981625
9,0.0,0.9483860236151249,0.0150855056388383,0.957468899981625
10,0.008463129561437972,0.9573853437108337,0.0,0.8599279416072085
10,0.008463129561437972,0.9573853437108337,0.0,0.8599279416072085
11,0.012860558526583727,0.9216678585194197,0.0036348608463674797,0.7902972005775543
11,0.012860558526583727,0.9216678585194197,0.0036348608463674797,0.7902972005775543
12,0.006814815540073458,0.9871870333146198,0.022661625947053766,0.9785953882840305
12,0.006814815540073458,0.9871870333146198,0.022661625947053766,0.9785953882840305
13,0.0,0.8874729621474639,0.014691661039258602,1.0129006063565915
13,0.0,0.8874729621474639,0.014691661039258602,1.0129006063565915
14,0.0,0.9552649395734667,0.009237491685296164,0.9437961557376093
14,0.0,0.9552649395734667,0.009237491685296164,0.9437961557376093
15,0.009316298898481847,0.9056874225379932,0.011844969953243894,0.845928503838048
15,0.009316298898481847,0.9056874225379932,0.011844969953243894,0.845928503838048
16,0.012080296588745864,0.9328161148943883,0.010350409356180318,1.0238613655013438
16,0.012080296588745864,0.9328161148943883,0.010350409356180318,1.0238613655013438
17,0.0,0.9595653981661155,0.01306458952750852,0.9315461142955987
17,0.0,0.9595653981661155,0.01306458952750852,0.9315461142955987
18,0.0012286496655658276,0.9010676052667176,0.02684455102867106,0.8315099881121518
18,0.0012286496655658276,0.9010676052667176,0.02684455102867106,0.8315099881121518
19,0.0,0.9180981239523178,0.02373594610926609,0.9275244126982216
19,0.0,0.9180981239523178,0.02373594610926609,0.9275244126982216
20,0.0,0.8413836876767584,0.04731280145526949,0.8142378968864745
20,0.0,0.8413836876767584,0.04731280145526949,0.8142378968864745
21,0.046791011456880825,0.9150130746175852,0.058273264397643146,0.8218240766151376
21,0.046791011456880825,0.9150130746175852,0.058273264397643146,0.8218240766151376
22,0.0,0.922906837436665,0.0,0.8683541519011193
22,0.0,0.922906837436665,0.0,0.8683541519011193
23,0.0,0.9620206660190297,9.291713969688796e-05,0.9453949520697288
23,0.0,0.9620206660190297,9.291713969688796e-05,0.9453949520697288
24,0.0,0.9101421349901788,0.0394725570645765,0.8760122424615249
24,0.0,0.9101421349901788,0.0394725570645765,0.8760122424615249
25,0.0022383878333692014,0.9452293704311089,0.0016262990607299683,0.9120033658254588
25,0.0022383878333692014,0.9452293704311089,0.0016262990607299683,0.9120033658254588
26,0.0152252335339622,0.9410154545086111,0.009333477278481342,0.6876207823575687
26,0.0152252335339622,0.9410154545086111,0.009333477278481342,0.6876207823575687
27,0.014232104052602574,0.9074776729801296,0.006840360355282956,0.9068052605524174
27,0.014232104052602574,0.9074776729801296,0.006840360355282956,0.9068052605524174
28,0.01311253047327541,0.9486103482848292,0.004004852680701216,0.9641521706107098
28,0.01311253047327541,0.9486103482848292,0.004004852680701216,0.9641521706107098
29,0.01433750662424598,0.8640548753167965,0.057349361556281744,0.8387374941160004
29,0.01433750662424598,0.8640548753167965,0.057349361556281744,0.8387374941160004
30,0.009904730819019006,0.9345704029193587,0.008433150785632301,0.9068573245098668
30,0.009904730819019006,0.9345704029193587,0.008433150785632301,0.9068573245098668
31,0.029104912901813527,0.9346022695505652,0.025077760801728327,0.8547935052184349
31,0.029104912901813527,0.9346022695505652,0.025077760801728327,0.8547935052184349
32,0.00729881025850884,0.9342275431775822,0.010282007937187095,0.8869471469884096
32,0.00729881025850884,0.9342275431775822,0.010282007937187095,0.8869471469884096
33,0.014952920237087284,0.9356513335118193,0.007664761416610763,0.9199096220474112
33,0.014952920237087284,0.9356513335118193,0.007664761416610763,0.9199096220474112
34,0.03594334558942572,0.9217083169485647,0.02411692447922784,0.8863999019619665
34,0.03594334558942572,0.9217083169485647,0.02411692447922784,0.8863999019619665
35,0.003272502764821616,0.8851708309820403,0.012636240672670872,0.8779430749737738
35,0.003272502764821616,0.8851708309820403,0.012636240672670872,0.8779430749737738
36,0.0,0.9448540321499748,0.0004762865613859151,0.48798750027201215
36,0.0,0.9448540321499748,0.0004762865613859151,0.48798750027201215
37,0.020178477189595763,0.9634613168112764,0.004872740709017563,0.9460519012417976
37,0.020178477189595763,0.9634613168112764,0.004872740709017563,0.9460519012417976
38,0.010999327030664467,0.9236347009356031,0.011428844457918527,0.9276107232603148
38,0.010999327030664467,0.9236347009356031,0.011428844457918527,0.9276107232603148
39,0.004746969140111746,0.9446734397890857,0.0020611576238697402,0.9479063763350037
39,0.004746969140111746,0.9446734397890857,0.0020611576238697402,0.9479063763350037
40,0.004222804725709886,0.9112720381714237,0.0,0.8310330844222901
40,0.004222804725709886,0.9112720381714237,0.0,0.8310330844222901
41,0.008367566891724996,0.9633846096572752,0.00016680776294862901,0.9549499072066596
41,0.008367566891724996,0.9633846096572752,0.00016680776294862901,0.9549499072066596
42,0.028566358220148413,0.8616492248655551,0.0399559710604047,0.8664860860049273
42,0.028566358220148413,0.8616492248655551,0.0399559710604047,0.8664860860049273
43,0.010279190233432305,0.8347960480183355,0.019094639077367016,0.7884655645923133
43,0.010279190233432305,0.8347960480183355,0.019094639077367016,0.7884655645923133
44,0.01310196142306166,0.9216995411820055,0.006400031714474202,0.6921930485818931
44,0.01310196142306166,0.9216995411820055,0.006400031714474202,0.6921930485818931
45,0.02227628749764135,0.8911577199541376,0.05466572710880215,0.8597701509033837
45,0.02227628749764135,0.8911577199541376,0.05466572710880215,0.8597701509033837
46,0.001792065396811465,0.8121931620712443,0.023884939358286564,0.8082774883529485
46,0.001792065396811465,0.8121931620712443,0.023884939358286564,0.8082774883529485
47,0.015423100796303345,0.9436091464798186,0.02143115868461705,0.9221805824465609
47,0.015423100796303345,0.9436091464798186,0.02143115868461705,0.9221805824465609
48,0.005261524456899274,0.8490300689554324,0.0,0.8511042393589429
48,0.005261524456899274,0.8490300689554324,0.0,0.8511042393589429
49,0.015937499648900046,0.8549224385696638,0.031801699876072266,0.9150852180142887
49,0.015937499648900046,0.8549224385696638,0.031801699876072266,0.9150852180142887
50,0.0010105183083807298,0.9465865337640156,0.014962279588993571,0.9309659538854266
50,0.0010105183083807298,0.9465865337640156,0.014962279588993571,0.9309659538854266
51,0.009188215012996038,0.9262368762514,0.0,0.7568975410416747
51,0.009188215012996038,0.9262368762514,0.0,0.7568975410416747
52,0.012596779503218237,0.8607676183734182,0.003627394021441743,0.8668747667051877
52,0.012596779503218237,0.8607676183734182,0.003627394021441743,0.8668747667051877
53,0.03785746867027744,0.9020353898765494,0.03128802271273738,0.8902628919674904
53,0.03785746867027744,0.9020353898765494,0.03128802271273738,0.8902628919674904
54,0.005259346394857854,0.9434976182533703,0.0027023787952880312,0.9288777424476052
54,0.005259346394857854,0.9434976182533703,0.0027023787952880312,0.9288777424476052
55,0.00038260812902985185,0.9011521633757003,0.010937397299683429,0.9241634131591696
55,0.00038260812902985185,0.9011521633757003,0.010937397299683429,0.9241634131591696
56,0.0026344676038072144,0.9557236625442066,0.012883541527098075,0.9229754706738841
56,0.0026344676038072144,0.9557236625442066,0.012883541527098075,0.9229754706738841
57,0.0024593614408014984,0.933049546170717,0.004609567193635166,0.9390769540202103
57,0.0024593614408014984,0.933049546170717,0.004609567193635166,0.9390769540202103
58,0.13175925369668917,0.9097775427981872,0.003074088750217245,0.8149989674785547
58,0.13175925369668917,0.9097775427981872,0.003074088750217245,0.8149989674785547
59,0.17731405892471466,0.9165027137083079,0.00937378890720839,0.7501737037562963
59,0.17731405892471466,0.9165027137083079,0.00937378890720839,0.7501737037562963
60,0.020892524891603953,0.8851341299539228,0.0,0.835295970082783
60,0.020892524891603953,0.8851341299539228,0.0,0.835295970082783
61,0.07533232529298803,0.7743950793818297,0.003417207127877884,0.8296403253775622
61,0.07533232529298803,0.7743950793818297,0.003417207127877884,0.8296403253775622
62,0.032932425995198966,0.790338142528168,0.041711650057705704,0.7218598172841953
62,0.032932425995198966,0.790338142528168,0.041711650057705704,0.7218598172841953
63,0.02538139870904742,0.8486698573194279,0.0035520420094276323,0.8761209457369417
63,0.02538139870904742,0.8486698573194279,0.0035520420094276323,0.8761209457369417
64,0.02248719305726974,0.7820223726119248,0.029953947570889743,0.6307110221298649
64,0.02248719305726974,0.7820223726119248,0.029953947570889743,0.6307110221298649
65,0.03639199414397665,0.7536425534274619,0.030273578736484563,0.8178487046294576
65,0.03639199414397665,0.7536425534274619,0.030273578736484563,0.8178487046294576
66,0.026242596548530256,0.8242419527221221,0.025211913004876185,0.8932549306998839
66,0.026242596548530256,0.8242419527221221,0.025211913004876185,0.8932549306998839
67,0.06570078213233485,0.823933056585635,0.0,0.7576550071586083
67,0.06570078213233485,0.823933056585635,0.0,0.7576550071586083
