id,suff,comp,random_suff,random_comp
0,0.11164771328112806,0.8829757266263519,0.07910367369931351,0.8343080624630986
0,0.11164771328112806,0.8829757266263519,0.07910367369931351,0.8343080624630986
1,0.08795359764919494,0.8744794928635761,0.024133295079357773,0.8433363294042611
1,0.08795359764919494,0.8744794928635761,0.024133295079357773,0.8433363294042611
2,0.07961712448655917,0.900397178858998,0.1450666329476082,0.9206674654178788
2,0.07961712448655917,0.900397178858998,0.1450666329476082,0.9206674654178788
3,0.13428900263668453,0.8659814805201249,0.13316677434516738,0.8633088158472147
3,0.13428900263668453,0.8659814805201249,0.13316677434516738,0.8633088158472147
4,0.09726160851791803,0.9013733483873496,0.052034552586820236,0.8789150472168467
4,0.09726160851791803,0.9013733483873496,0.052034552586820236,0.8789150472168467
5,0.06508053273299122,0.9409423814572824,0.025386847270159107,0.9179986193124029
5,0.06508053273299122,0.9409423814572824,0.025386847270159107,0.9179986193124029
6,0.11151363443628742,0.8826493548003558,0.08306803902781715,0.855968842129516
6,0.11151363443628742,0.8826493548003558,0.08306803902781715,0.855968842129516
7,0.046462463235812525,0.9114929834801901,0.05914698474982429,0.9158894411071132
7,0.046462463235812525,0.9114929834801901,0.05914698474982429,0.9158894411071132
8,0.06091264884891051,0.9109750688820067,0.058036868772882645,0.8785419403906354
8,0.06091264884891051,0.9109750688820067,0.058036868772882645,0.8785419403906354
9,0.04174925222837256,0.9471127300042512,0.022193996619491025,0.9194026958009899
9,0.04174925222837256,0.9471127300042512,0.022193996619491025,0.9194026958009899
10,0.021776853446019182,0.9636423967788217,0.05245569983072978,0.9635729087284454
10,0.021776853446019182,0.9636423967788217,0.05245569983072978,0.9635729087284454
11,0.005702325630270211,0.9488003430301144,0.0501908181616702,0.9271038889834388
11,0.005702325630270211,0.9488003430301144,0.0501908181616702,0.9271038889834388
12,0.10938573843934463,0.835847352641019,0.12241657858639113,0.7815800849251726
12,0.10938573843934463,0.835847352641019,0.12241657858639113,0.7815800849251726
13,0.054658695198928575,0.9278028877115407,0.0567628094045034,0.945624077756902
13,0.054658695198928575,0.9278028877115407,0.0567628094045034,0.945624077756902
14,0.08832089778337009,0.873413157940496,0.16812666089059858,0.8780523896668168
14,0.08832089778337009,0.873413157940496,0.16812666089059858,0.8780523896668168
15,0.04920644604711469,0.9584656882917958,0.04142830535554374,0.9363503186795862
15,0.04920644604711469,0.9584656882917958,0.04142830535554374,0.9363503186795862
16,0.08884646399818316,0.8493769600795382,0.04356576818772712,0.8530142824902542
16,0.08884646399818316,0.8493769600795382,0.04356576818772712,0.8530142824902542
17,0.22834870799511586,0.8319382064053753,0.09598714437427494,0.7351021444053655
17,0.22834870799511586,0.8319382064053753,0.09598714437427494,0.7351021444053655
18,0.05760520750852139,0.933797622989708,0.038804649363362746,0.8815621179506652
18,0.05760520750852139,0.933797622989708,0.038804649363362746,0.8815621179506652
19,0.04743685842821555,0.957892747772167,0.052374227705671024,0.9308731989003393
19,0.04743685842821555,0.957892747772167,0.052374227705671024,0.9308731989003393
20,0.16571051520454136,0.8478647984832678,0.008234811836394554,0.7805218530288105
20,0.16571051520454136,0.8478647984832678,0.008234811836394554,0.7805218530288105
21,0.12090653663938186,0.8545105651472918,0.014080103486372852,0.8158733038425996
21,0.12090653663938186,0.8545105651472918,0.014080103486372852,0.8158733038425996
22,0.07168620915968603,0.9139813994127965,0.053073147896110937,0.8798059865917918
22,0.07168620915968603,0.9139813994127965,0.053073147896110937,0.8798059865917918
23,0.18821570190281925,0.823009505357002,0.17852447002709018,0.8514753047159589
23,0.18821570190281925,0.823009505357002,0.17852447002709018,0.8514753047159589
24,0.12783727669475337,0.8726947753820452,0.08564363288747265,0.8053693980543986
24,0.12783727669475337,0.8726947753820452,0.08564363288747265,0.8053693980543986
25,0.15304874629282325,0.863081284083198,0.16465681516076963,0.8598111895435993
25,0.15304874629282325,0.863081284083198,0.16465681516076963,0.8598111895435993
26,0.14146243984744755,0.8474898627639457,0.015224864901601196,0.7994524111517691
26,0.14146243984744755,0.8474898627639457,0.015224864901601196,0.7994524111517691
27,0.07517338132643024,0.9409149717717515,0.07393474655703966,0.9113432155101645
27,0.07517338132643024,0.9409149717717515,0.07393474655703966,0.9113432155101645
28,0.07207081830150497,0.8800579995896166,0.09705374077280182,0.8274026229489309
28,0.07207081830150497,0.8800579995896166,0.09705374077280182,0.8274026229489309
29,0.08236731523885636,0.9164786554206455,0.10962729211139553,0.9678414890769182
29,0.08236731523885636,0.9164786554206455,0.10962729211139553,0.9678414890769182
30,0.14753634847647865,0.8674065401320927,0.08630211909370865,0.7225738566231321
30,0.14753634847647865,0.8674065401320927,0.08630211909370865,0.7225738566231321
31,0.04985213618709935,0.9341218355352406,0.06562362188738491,0.8879640870785379
31,0.04985213618709935,0.9341218355352406,0.06562362188738491,0.8879640870785379
32,0.11823415203665741,0.8801724664698778,0.15854333379198862,0.916951156738571
32,0.11823415203665741,0.8801724664698778,0.15854333379198862,0.916951156738571
33,0.09491164776128554,0.9038486350526631,0.08084044302735265,0.8591471000066395
33,0.09491164776128554,0.9038486350526631,0.08084044302735265,0.8591471000066395
34,0.09020699486360498,0.8865830674088752,0.1236860712280658,0.8897525064257649
34,0.09020699486360498,0.8865830674088752,0.1236860712280658,0.8897525064257649
35,0.06292426797802671,0.9124314901420106,0.07930073814059552,0.876162302887237
35,0.06292426797802671,0.9124314901420106,0.07930073814059552,0.876162302887237
36,0.0870586450155721,0.9249994645624827,0.09372525535066371,0.8938831560134032
36,0.0870586450155721,0.9249994645624827,0.09372525535066371,0.8938831560134032
37,0.08542950299571606,0.8945959930264716,0.15989785267753834,0.9046522261874708
37,0.08542950299571606,0.8945959930264716,0.15989785267753834,0.9046522261874708
