id,suff,soft_suff,comp,soft_comp,random_suff,random_soft_suff,random_comp,random_soft_comp
0,0.0,0.04190784803791978,0.9409508679044482,8.131656623508767e-05,0.0025497125411069487,0.05875557978973195,0.6329896603907963,0.0014294854816814526
1,0.0,0.027845002137489697,0.9950805134516042,3.077223605850023e-05,0.06499119121464586,0.03956911766958622,0.595284352153591,9.453297528957921e-05
2,0.16755809395450075,0.0,0.9044546234929693,0.00019962504005444643,0.0,0.01535419749473806,0.9257096972563668,0.0001128733446724288
3,0.09280238654172626,0.02400906849594212,1.0885351285735443,4.5178800281939763e-05,0.17415890145188537,0.01189194527820025,0.6150710583460786,2.10029238460474e-05
4,0.11092785497765464,0.05242874655362764,0.9635698829424771,4.6011619075694575e-05,0.06185600402514887,0.047560807314800696,0.7996471368099263,0.00010451350251699806
5,0.0,0.013918906214509984,0.9041930764789138,0.0010439688991742075,0.12905673193742948,0.0,0.6301806287991277,0.0004545739329087572
6,0.0013391658045923823,0.06538278860729778,0.9177141433548296,1.9047274158790924e-05,0.0,0.0,0.5425225219206431,1.3076818074614928e-05
7,0.005766120015438695,0.030256664106491138,0.8314831753399157,3.203156766887094e-05,0.24150162668565112,0.021354885752782125,0.5932066221095964,0.00011364697488021955
8,0.0631906496022582,0.05137076734241712,1.2553261808979508,3.866835866220687e-05,0.0,0.0,0.7501817021820617,0.001122397012426924
9,0.0,0.06348704017112451,0.8577189315591501,8.726700666083096e-05,0.0,0.06791495375617798,0.7239050885109047,9.65154355326341e-05
10,0.0,0.0026828821959721584,0.891452754585498,3.6279475129527555e-05,0.0,0.015152128051854171,0.8832809478969168,8.301992430251083e-05
11,0.23005123099142308,0.04576966517057874,0.841988927092439,5.070006475073951e-05,0.0,0.0,0.9133339981908478,0.00022612314876172923
12,0.09757988841200396,0.03493380286446239,0.9296740652168795,6.54511215494101e-05,0.027252102643248788,0.023678357407749307,0.7664964297895392,9.561798720400001e-05
13,0.04249425514622469,0.0340583205354716,1.0715486552708238,0.0009404305111013699,0.059168308605554255,0.04539702210680798,0.6533344571073937,0.00015126941508343176
14,0.07809117417917415,0.004278807265849339,0.9264523638777661,1.8752403197940055e-05,0.23760419894087134,0.03737458774155164,0.8072785344454152,0.0002197569618816456
15,0.16842299954545978,0.0,1.0342909922862935,5.669919240492714e-05,0.0,0.0,0.583461566834828,7.694198021942559e-05
16,0.0,0.029909731467400467,0.9960362192198188,0.00013559379256396976,0.0,0.0,0.616060709417767,1.945694674734833e-05
17,0.0,0.0,0.971186014054542,5.88791787344672e-05,0.0,0.0,1.0420451307378717,0.00010896343651089082
18,0.17247748937733365,0.028444879368464685,0.9759147965852988,7.934951470891529e-05,0.02903182449512473,0.006890234973121345,0.9820622907019506,0.0008315482337114459
19,0.23858613684608104,0.0,0.8309037288677554,0.0004712418017781529,0.09959899602722418,0.0,0.9679631278772546,4.295351322579804e-05
20,0.14658435590626953,0.0,0.7206513764460822,0.0002172965044422783,0.034218921351676694,0.010611258039857996,0.762790948556889,7.0149771277322e-05
21,0.016706607238758202,0.0,0.6301694294254915,0.0006869043806189165,0.2204299814035795,0.059726709308685316,0.596323765956105,0.0007287954533714938
22,0.0,0.0,0.7557899267648359,0.0009362817930238384,0.0,0.0,0.863386346990682,2.23267045263061e-05
23,0.21066879285175294,0.0,1.0177802776892673,0.000307889879876583,0.0,0.0,0.7163111109782496,7.706930615726805e-05
24,0.12314749449538982,0.02827294248750489,0.8181413174906624,0.00033752282162475563,0.03605105340391519,0.0,0.6257304611269111,0.00011867323074094773
25,0.16647968068733712,0.0,0.6547935154358082,0.0003647501680056466,0.13952810001856242,0.0,0.5994563066190883,0.0001682002232393602
26,0.126725371985132,0.06209689585384592,0.7386471623130011,7.865117993287848e-05,0.0,0.0,0.702041700413895,0.00015850376161760367
27,0.2989270334532107,0.007873623463968209,0.8782969161578096,0.0003794816853074789,0.0544057873177634,0.0,0.5797431762113967,0.0002801932756277984
28,0.21918401641073496,0.0007911769999061868,0.7614020798820941,3.39564326988026e-05,0.2576550845832695,0.005975905390503832,0.8079136504772223,0.00029197847143470164
29,0.0,0.0,0.8199663671232486,0.00014123384109816813,0.0,0.005515414844781737,0.614905889018755,0.00013108067201445336
30,0.016797692735658187,0.0,1.0265837818933656,4.118077433097965e-05,0.0,0.0,0.7838905955852175,6.438929182414088e-05
31,0.10121212578861734,0.0,0.9109371157098687,0.00020220836964087108,0.02333660511133356,0.0,0.8307134434615955,0.00018903995981336003
32,0.01932421641560563,0.0,0.6836847405960886,0.00011303303185316282,0.0,0.01547343625209366,0.7078470604542156,0.0002575580632898974
33,0.0,0.0,1.160442108368499,0.00016490897425613883,0.0891845002998278,0.0,0.5700298556460854,0.00010043944726919957
