id,suff,soft_suff,comp,soft_comp,random_suff,random_soft_suff,random_comp,random_soft_comp
0,0.0785172349125412,0.031753048286512715,0.7086654678819241,0.25297811749666177,0.05402334072688879,0.19913602210834186,1.390715239015918,0.0
1,0.0,0.0,0.7251686322123612,0.0,0.0,0.22899857070354435,0.6960779038815063,0.0
15,0.16842299954545756,0.5163996116601404,1.0342909922862964,0.0,0.12590277722018328,0.08751329009007305,0.6527520502345707,0.0
16,0.0,0.5979919903693564,0.9960362192198221,0.0,0.10970640655653263,0.0,0.9205078498714343,0.0
17,0.0,0.4576465471662822,0.9711860140545431,0.0,0.0,0.055002760136302765,0.9222030067761388,0.0
18,0.1724774893773272,0.4371419080046953,0.9759147965853021,0.0,0.02770006448120321,0.21250353589677695,0.6573038941222201,0.0
19,0.2385861368460806,0.5088464311855594,0.8309037288677629,0.0,0.1532152840484358,0.03549091982017033,0.7867187675567158,0.0
20,0.14658435590627056,0.35431633748496183,0.7206513764460838,0.0,0.008622497291593922,0.10166385727298066,0.602459501980846,0.0
21,0.016706607238759368,0.24641466134378673,0.6301694294254927,0.0,0.21840166793619642,0.1966033296206365,0.5294643247805604,0.0
22,0.0,0.34134451661534954,0.7557899267648388,0.0,0.03401994689355462,0.041309500214014486,0.6768002987646466,0.0
23,0.2106687928517496,0.4572567844035551,1.0177802776892695,0.0,0.0,0.21175883906067863,0.519336273088502,0.0
24,0.12314749449539038,0.4534728219648632,0.8181413174906603,0.0,0.08084821302386917,0.23359896690260668,0.6149400510119516,0.0
25,0.16647968068733857,0.3753238125473374,0.6547935154358069,0.0,0.0,0.25992193311483386,0.6657637415322301,0.0
