id,suff,comp,random_suff,random_comp
0,0.0,0.0417784037661429,0.004129742145658541,0.0222578239229348
0,0.0,0.0417784037661429,0.004129742145658541,0.0222578239229348
1,0.0,0.03653973680455985,0.0,0.024310792751538822
1,0.0,0.03653973680455985,0.0,0.024310792751538822
2,0.0016255724604880793,0.00857382347661325,0.0,0.03741084660979307
2,0.0016255724604880793,0.00857382347661325,0.0,0.03741084660979307
3,0.004645889414152017,0.04045740053651736,0.0,0.018472411562215702
3,0.004645889414152017,0.04045740053651736,0.0,0.018472411562215702
4,0.0,0.023313955671567882,0.001591151752019366,0.015787317265109745
4,0.0,0.023313955671567882,0.001591151752019366,0.015787317265109745
5,0.0009589956690191276,0.01754393052703514,0.0,0.028994677075318526
5,0.0009589956690191276,0.01754393052703514,0.0,0.028994677075318526
6,0.0,0.016231285623154207,0.0011338291558163557,0.04510149299262863
6,0.0,0.016231285623154207,0.0011338291558163557,0.04510149299262863
7,0.0,0.013267367722133595,0.00030520802002492894,0.016021257041227588
7,0.0,0.013267367722133595,0.00030520802002492894,0.016021257041227588
8,0.0,0.017305898882468133,0.0,0.025480535938946326
8,0.0,0.017305898882468133,0.0,0.025480535938946326
9,0.0,0.029046566189077503,0.0023487488547793223,0.01902320212191069
9,0.0,0.029046566189077503,0.0023487488547793223,0.01902320212191069
10,0.0,0.03577533506542231,0.0018692744048287595,0.017917929494708825
10,0.0,0.03577533506542231,0.0018692744048287595,0.017917929494708825
11,0.0,0.0154073055733274,0.0,0.029974968062715678
11,0.0,0.0154073055733274,0.0,0.029974968062715678
12,0.004826124382413535,0.02246023322579389,0.002423068155485936,0.008813766369007034
12,0.004826124382413535,0.02246023322579389,0.002423068155485936,0.008813766369007034
13,0.0019113595563118998,0.024869445090717975,0.001766985414098769,0.08751283716593247
13,0.0019113595563118998,0.024869445090717975,0.001766985414098769,0.08751283716593247
14,0.004682873688228329,0.01117356453628425,0.0,0.022700722670395006
14,0.004682873688228329,0.01117356453628425,0.0,0.022700722670395006
15,0.0,0.04231925433320957,0.0,0.08864991208019812
15,0.0,0.04231925433320957,0.0,0.08864991208019812
16,0.0018494266091175831,0.018762108519069367,0.0,0.035724923321977256
16,0.0018494266091175831,0.018762108519069367,0.0,0.035724923321977256
17,0.0012111756869127512,0.05012841340757916,0.0,0.04021477937168296
17,0.0012111756869127512,0.05012841340757916,0.0,0.04021477937168296
18,0.0014338931100886022,0.06565024024990547,0.0,0.019048198386973823
18,0.0014338931100886022,0.06565024024990547,0.0,0.019048198386973823
19,0.0007216724158184268,0.011622742323622549,0.0,0.024526485048320692
19,0.0007216724158184268,0.011622742323622549,0.0,0.024526485048320692
20,0.0,0.03417852700301344,0.0,0.03306096985416077
20,0.0,0.03417852700301344,0.0,0.03306096985416077
21,0.0007294446618909058,0.09407622309241347,0.0,0.04681542796885035
21,0.0007294446618909058,0.09407622309241347,0.0,0.04681542796885035
22,0.0,0.021738539778775805,0.0025051974965175105,0.031195084264968885
22,0.0,0.021738539778775805,0.0025051974965175105,0.031195084264968885
23,0.0021672483012482296,0.043431466779200546,0.0,0.042272634656971446
23,0.0021672483012482296,0.043431466779200546,0.0,0.042272634656971446
24,0.0007916314465209568,0.025827282860290894,0.0,0.04196908773165035
24,0.0007916314465209568,0.025827282860290894,0.0,0.04196908773165035
25,0.002119973960868824,0.025934346104558272,0.0,0.03133150825074833
25,0.002119973960868824,0.025934346104558272,0.0,0.03133150825074833
26,3.992510581302061e-05,0.014387577372587605,0.002974212402019364,0.04854233823150731
26,3.992510581302061e-05,0.014387577372587605,0.002974212402019364,0.04854233823150731
27,0.0,0.029905174306390527,0.0,0.04928458482297552
27,0.0,0.029905174306390527,0.0,0.04928458482297552
28,0.0,0.01848607388512281,0.0,0.01594659399074528
28,0.0,0.01848607388512281,0.0,0.01594659399074528
29,0.0,0.020720609343640315,0.0055328494227749655,0.030121924651349715
29,0.0,0.020720609343640315,0.0055328494227749655,0.030121924651349715
30,0.0,0.05257492519091861,0.001461750539715996,0.015108863701633888
30,0.0,0.05257492519091861,0.001461750539715996,0.015108863701633888
31,0.0020908655760481128,0.01267310716248656,0.0,0.015478501198692875
