id,uff,soft_suff,comp,soft_comp,random_suff,random_soft_suff,random_comp,random_soft_comp
37,0.2877272673131898,0.0,0.7665675225612903,0.00029608288484721826,0.04254727532573838,0.036926563611280654,1.00851932635093,0.0009403083589031014
38,0.31238241670682654,0.0,0.7895101166309181,0.0001400347902852551,0.2091079097198601,0.0,0.5098433481080918,0.0020819889278098913
39,0.014041057058855881,0.014094670608817701,0.7172894430159076,0.00019018425119071716,0.34234589731238224,0.0,0.5605201253174941,0.0009612501318271674
40,0.34019549215841427,0.0,1.0710664405475059,0.0014361536713705433,0.22649740406605615,0.0,0.4486418804367701,0.015068435133532445
41,0.2628207140036422,0.0,0.7337156130977377,0.00027843283486578334,0.05549176388329341,0.0,0.5524987158539079,0.00017511610559406735
42,0.4033992739798812,0.0,0.5871610488301743,0.0004242715176162658,0.020333981346545713,0.06152492096338799,0.5548825272018195,0.00030555082942358794
43,0.43323957025046056,0.04291521720635447,0.8117633480264057,0.00019933340628248308,0.38969031279251665,0.017935073151037154,0.35493360243825317,0.001137591361710991
44,0.3960449858278132,0.0,0.7356747131339376,0.01567667456472303,0.3383375632608678,0.05692920268263441,0.4352643949284412,7.07366427238538e-05
45,0.3733294722301956,0.0,0.707524595722004,0.0004272948578022308,0.0031678023895624382,0.0,1.4147836304609416,0.0006850554295019545
46,0.0,0.0,0.7076928425767891,0.0004077999848088953,0.35952099497962947,0.014170791852524449,0.5013255780125959,4.881832879061437e-05
47,0.2742596333782057,0.00962538569742092,0.7628586178831632,0.0004413315977369499,0.378556110587634,0.03614318321315122,0.6398100318692713,0.0004064193116870385
48,0.5164698914575323,0.0,0.6086290578468517,0.0001449879050527558,0.2011678849912359,0.0,0.45838542281643124,4.957823009608642e-05
49,0.40249604199850386,0.0,0.9601630927721239,0.0004387647141282579,0.10822367425320087,0.0,0.4745838876259299,7.032537238846992e-05
50,0.4047629213081748,0.005197044293589391,0.7915338356827654,0.00041010728163062604,0.40111664933815355,0.07587555651287538,0.7381817298358316,0.0008393756719861959
51,0.30146731557786277,0.010403986772312815,0.6567574626115368,0.0001315900478221151,0.3091664935963718,0.0,0.46964421950049967,0.0003066763343214737
52,0.48525793061942984,0.0,1.1662204368809996,0.0022475347728730614,0.0800048772014009,0.0,0.5228701741376781,0.0004087260882031715
53,0.3355436468240734,0.0,0.7942436414265961,0.00039085654878441583,0.0,0.0,0.6782507627139782,0.0001885856883237646
54,0.3110182011280151,0.029732488986991462,0.6078463184318827,0.00012126245869092585,0.019292171534979346,0.0,0.5352676211305619,9.485921874773062e-05
55,0.3801075562774336,0.0,0.6380770312871675,0.000522508088470611,0.2097058192040369,0.0,0.4481300495397261,0.000827675778228983
56,0.4557410756068911,0.0,0.7418332293699615,5.7965384091584396e-05,0.0,0.0,0.5107522947136239,6.608102799949392e-05
57,0.31214422249602164,0.024910390993973283,0.6540504639893145,0.0002960928693393073,0.3806963509378478,0.02871319446089623,0.6236045287234845,0.0007343213117474501
58,0.26733388373431405,0.0,0.7289254815904641,8.684506236137216e-05,0.09876084817528821,0.0,0.2672380294251969,2.463803625174949e-05
59,0.2942300193035836,0.0,0.8353739773694744,0.0001085536056186802,0.06102836586984325,0.0,0.5465900349777401,0.0006050494578546837
60,0.27292218602002266,0.015586277647231537,0.833311778195837,0.00023706803630146588,0.0,0.015935042539123992,1.0207336621040797,0.00017052115398928986
61,0.6282265870051106,0.0,0.5049147894582153,0.00012534219502170987,0.4356762395238429,0.0,0.5257293556840753,0.00020228925170706047
62,0.5913201079808724,0.058571333575034946,0.5672350722852352,0.002136693966030044,0.16920841793746352,0.0,0.3574362989307474,0.006343342971979713
63,0.5780179461371698,0.0,0.6044740902148467,0.008511436503789487,0.07349121623877464,0.0,0.42570157531010117,0.0005605512779978801
64,0.5625346769955866,0.023363224516472453,0.7557088188471341,0.004167412143332834,0.0,0.0,0.2694515739917669,0.000561740555420588
65,0.5365385600109768,0.010029345048975635,0.5948084335650056,0.0009597017983794385,0.23460046590744452,0.0,0.27488632268380075,0.0006329343460284319
66,0.5296317568631822,0.0,0.5820918657302241,0.00010551510777178913,0.40783601272235526,0.0,0.9381546025837958,0.00051910147353036
67,0.5212176958432846,0.0,0.6135415548090632,0.0011126969682527228,0.1299832512516622,0.0,0.36023644349218115,0.0016129940778138146
68,0.5358695898488574,0.0,0.5388894880740016,0.00011634218675225371,0.6110871623344837,0.0,0.9761547249346031,0.001115290603429898
69,0.6092873641796541,0.0,0.48164570126361145,0.0003532321199206556,0.3184376792995394,0.0066151801546174335,0.3857459283397785,0.0027997364416857975
70,0.5020574839804074,0.0,0.6936480481360899,8.588381521055719e-05,0.45192073826489526,0.0,0.269409216119963,0.0001090185814679925
71,0.5715857455485368,0.0,0.5777117066974672,0.00030285804893260155,0.31692041222352707,0.0,0.3406742545158284,0.0003783306964839298
72,0.6011955440801694,0.0,0.6135833033462635,0.00015493092733814964,0.39585507611653714,0.0,0.3085754860577091,0.004201646284982547
73,0.6055189472051299,0.0,0.5062802978125718,0.0005142643069598963,0.3667948272073019,0.0,0.8849802364976928,0.0007066708632226202
74,0.4780080420270734,0.0,0.7306041664682743,0.0013467895036177284,0.12880356702727835,0.0,0.442170354242915,0.0002822580339298461
75,0.5888404707258359,0.02866761861995643,0.9182882147003254,7.21688583667694e-05,0.028008178644047574,0.0037415354102521194,0.48325364852890895,0.00013211806167248686
76,0.45932667422583007,0.009036151354002911,0.9182350273442282,0.00035286575031106643,0.047674681358771835,0.0,0.2788525816705965,6.744793804665394e-05
77,0.7171256887867455,0.0019064476763078176,0.9325937465767098,7.876465042607734e-05,0.5661827690388764,0.0,0.8909917213553035,0.0001017501303386176
78,0.5261522082491285,0.010172867046462603,0.9310995552475025,0.0010410251601939138,0.0,0.029786961002367045,0.24595895475989063,4.4787369125759286e-05
79,0.6724556298480183,0.0,0.9354663298272469,0.0009573542768097143,0.6259792704102338,0.0,0.9164267603656082,9.677942166282468e-05
80,0.6072943617873969,0.0,0.9250492566923688,7.991398694283654e-05,0.027837545263200085,0.04052836889124961,0.1516829962302172,5.755003006975969e-05
81,0.31321065016477934,0.0,0.8951558538858664,1.4828556476120462e-05,0.06731317500372719,0.0,0.3978012257757761,0.00024386078962303673
82,0.11573683353487255,0.0,0.9309367238636527,0.0019325555465787468,0.0,0.0,0.5916713352765873,4.1653809609651275e-05
83,0.6126937342702563,0.013462883700592513,0.8664440813953227,0.0001605642331295494,0.10446163776042995,0.0,0.7426570312721619,4.574568676454468e-05
84,0.39306381544431834,0.0,0.8983051133060159,2.525476769070429e-05,0.13161617797279726,0.0,0.5470539414020008,0.0002404772924989327
85,0.20014168823990178,0.0,0.7891041136362557,5.350367088092955e-05,0.783570548877076,0.0,0.8619071379396659,1.5301034945228973e-05
86,0.40459647343351757,0.0,0.7909015607651891,0.0014114318881645576,0.2767819774581001,0.0,1.1735971331752701,0.00015719099745690847
87,0.3656380062785328,0.0,0.8831546914457202,6.715185329389345e-05,0.14814526507531298,0.0,0.4347477420518777,2.3931935779473118e-05
88,0.26763222748330595,0.0,0.8531057828762756,0.00012303239326312229,0.32191365000214545,0.0,1.1339835835530823,0.0054047236066362666
89,0.31482804392843095,0.0,0.872390136735931,2.3052737612034696e-05,0.036584401987513816,0.0,0.4951914419029544,0.00011149388326028973
90,0.6698908924253585,0.0,0.8807149291496219,0.00011370533937267143,0.043601312889080576,0.01214696851757898,0.6404393285432578,8.818982505472878e-05
91,0.2314106995398232,0.021026412952221976,0.8635227020667866,6.624638482203026e-05,0.27931225078641825,0.0,0.7233224046912926,0.0013063025031934531
92,0.35915606844637155,0.0,0.8659090606534435,0.00010575234357572924,0.051565944724283025,0.0,0.7976087361476054,0.00016499557658707198
93,0.6742582563957976,0.0,0.8219281384940712,0.0008351638761508458,0.00011404970953138226,0.0,0.5469683498471555,2.7115944274328502e-05
94,0.3939938524580657,0.0,0.8588786723128128,1.404273601353627e-05,0.2245120641087707,0.0,0.8901278583734429,0.003259385097218134
95,0.1531067692848937,0.0,0.8979032935257327,0.00036202927272485804,0.09520776129973854,0.0017457765635997846,0.31007858010449757,0.00014358303078728087
96,0.6075060451190646,0.0,0.8301034708982709,0.0010475483323182733,0.16660095563522986,0.0,0.5451596790197005,4.988201852497054e-05
97,0.09125080748329115,0.016532374542569877,0.8361620232292353,1.4097180458438749e-05,0.0,0.0,0.9742730040219214,8.898617880266562e-06
98,0.0,0.016235276078498485,0.953721440516852,0.0002712059511416993,0.060549003401645866,0.0,0.8570584692297812,0.0001365098555243508
99,0.04044675434905292,0.0,1.168340128373408,0.0009137426278952161,0.0,0.0,0.7936960183355823,0.0025704753491819585
100,0.19152967763832776,0.0,1.2902457480586795,0.0001753295276059828,0.0,0.0,0.928312598573891,0.00012354356980195027
101,0.0,0.0,1.1677456639913117,1.614256006427635e-05,0.06986829179520483,0.005505742176898908,1.0977648654055674,5.562011900215866e-05
102,0.031830584179070906,0.0,0.9023471978234454,0.0012331768951623666,0.0,0.0,0.4017443915668065,0.00019770148526204877
103,0.02976997398792323,0.016222572087882355,0.9279170550573633,0.0013256030537576971,0.0,0.0,1.6491536530405724,0.0031437118151578665
104,0.11122825310325161,0.0,1.121259634529957,0.00015668998338701912,0.0,0.0,1.3912330310025578,0.0012867440086505668
105,0.0631167563188847,0.006875801813899135,0.9305662945810765,0.00018761902816987925,0.0,0.0,0.8682264656992696,6.123521680527196e-05
106,0.0,0.0,0.8417818956165934,0.00021323969251100933,0.19700188516370393,0.0,0.8453117161486471,4.996282083359519e-05
107,0.11030786552204119,0.0018131577483953849,0.9846606386225066,0.00013018455600117252,0.16164542557819633,0.0,0.9236284504238046,4.299522951049925e-05
108,0.0,0.0,1.3073783122796252,2.6700472555340577e-05,0.0,0.0,0.9163553082048392,7.226942158819028e-05
109,0.0,0.0,0.8181547925763911,0.0005358035418826494,0.13596964207312937,0.0,0.7889905525652691,0.0001910757882055517
110,0.01538064116333466,0.0011208677722164557,0.9432920322076555,0.0006165056551730142,0.0,0.0,0.8634647123997331,6.263337217474783e-05
111,0.07093646430202173,0.0,0.8626158383985395,0.00021626008091799962,0.0,0.0,1.684961650993331,0.000331951754959987
112,0.043049356499077936,0.0,0.8573654991855548,0.0003322354518618718,0.0,0.03771636700887591,0.9543392643207569,0.00020448038492691428
113,0.0,0.017456837411991215,0.7572126392467514,7.086748936438075e-05,0.0,0.0004013183818261105,1.120991691621134,0.0001419350981487336
114,0.0,0.013316094490812034,0.8341823675132305,0.0006799434742597004,0.0,0.005842579076790668,1.0036525865005175,0.0032219572013714704
115,0.06776347773904777,0.0008784762099695054,0.9711313120732749,0.0005477661202877751,0.0,0.024525054287728703,0.835702120073672,0.0005773560483955611
116,0.5483641258409514,0.0,0.9292033348640472,0.010030441016649544,0.33771885761395304,0.021749188670324254,0.8869672428419678,0.0017715019748066265
117,0.5409058532951748,0.0,0.9427005799188576,0.0001267031504668235,0.14348675323868348,0.0,0.47222894988272557,5.579006494448132e-05
118,0.5886944185863298,0.0,0.9424447380656888,0.0002778104549238479,0.6094412908575567,0.0,0.357465377839106,0.00013321447660774726
119,0.5345523566637247,0.03988759034339961,0.8845750253985631,0.00033521932274958833,0.06239459932096223,0.03167646583859759,0.7071725603195875,0.00020249140819388146
120,0.5104304796613433,0.06290733793909159,0.8835843800708669,0.00014531298935733622,0.5549686027962879,0.0,0.6462597471660377,0.00040028496477989887
121,0.3409890641803927,0.0,0.9332929199146841,4.8174875036421594e-05,0.5818752033942717,0.0,0.7380898836136278,2.2779452066357913e-05
122,0.46846861479152235,0.029011853650888975,0.8831476675536726,7.774467897297633e-05,0.5662148422086445,0.02388926814188184,0.3704403764891842,0.00010153869042471461
123,0.559398543581489,0.012288767678661147,0.940390662467113,0.0005167037796770486,0.0,0.03488523550627869,0.41759811276790987,0.0002052052818021725
124,0.45992458817855525,0.03886432677077742,0.8764572865725723,0.003870308466481677,0.5326519355811219,0.0,0.9888469748249542,9.608488615609368e-05
125,0.5556522859438189,0.0,0.9370217455938742,0.0005366784381427279,0.2497192731039058,0.0240957240467133,0.6811836221362779,4.0789222035644616e-05
126,0.5706149913125059,0.0,0.9637341442120767,7.364586766149517e-05,0.44284016423273515,0.0,0.550610747082817,7.277033994275906e-05
127,0.4198202773040382,0.0489112507656947,0.9690844536048407,0.0044033675837622435,0.0,0.012568037002337794,0.4832901100575693,6.0211607126432214e-05
128,0.5101049905145739,0.0,0.8802879317923938,3.771350745111185e-05,0.1625338478357523,0.0,0.7922056069940804,0.003275923521998464
129,0.4902629210655051,0.0,0.8769377903861606,5.5431170548501406e-05,0.38782817755767734,0.015727442377885995,0.6269705292355374,0.00028832192720827177
130,0.408808509321774,0.0,0.8498126591113675,0.00014931133135767525,0.3368742241957948,0.053012334458957,0.6752262790944468,0.00012315228659770386
131,0.4446355598350907,0.0,0.9589597548546362,0.00028006726896226896,0.1015769395897642,0.0,1.0178843238295952,0.000745192350921176
132,0.47490224495587,0.04410479403344296,0.8670102426184788,0.0003221382734991484,0.0,0.048792982884874075,0.549113846765965,7.941826163438505e-05
133,0.5164495384613246,0.0,0.9322291655029128,0.0009569328289654005,0.4124448977729942,0.0,0.5516658388608967,0.0012438587404545412
134,0.504190210480411,0.0,0.9437062152024898,0.0007352524765000541,0.19794930836607535,0.0,0.46299606605633375,0.0010451250583553716
135,0.3482985637048142,0.012229431379825989,0.9529806320169092,0.003697678746900991,0.006993061027422889,0.0,0.5436141622234634,2.7859273395333894e-05
136,0.4150300610525859,0.0,0.6264094027973519,4.542162191322625e-05,0.017747542914821855,0.04192381198181591,0.4495317005933295,0.00011025985281005816
137,0.49692030440833546,0.0,0.8981600144707436,0.00023327587614996672,0.22814872965570654,0.015251094301426488,0.8445138082129523,3.446556451941504e-05
138,0.42533317677305843,0.052983852442178694,0.8522336369253448,0.00010608843648409707,0.0,0.03016047246805725,0.6292860102647054,0.006954032305948275
139,0.4887660003874139,0.0007633307577398016,0.8796999235308945,0.006953026094909732,0.548691384970496,0.011132847204249244,0.8156339892959835,5.0073009726597965e-05
140,0.37036537728109337,0.006998027821688386,0.9460774419774627,0.001658039684017321,0.07867755470919983,0.007224479734531527,0.5581751552883398,7.578577024249723e-05
141,0.5064086473021279,0.0,0.9107020791067197,3.4269303913595163e-05,0.1432785523164402,0.03641402429960212,0.43642064328693075,1.4522269889843161e-05
142,0.484228043504819,0.0,0.8979758317002347,6.816442224461383e-05,0.0,0.0,0.47832283052909774,0.0013546006950479284
143,0.47151174324540307,0.0,0.9318879009095253,0.0012042781508827432,0.04914298254566168,0.0,0.5023548621887185,6.241145022396783e-05
144,0.33076306689636203,0.026631483149135,0.9508722249892818,0.00039591959219315275,0.0,0.0,0.6192654004060841,0.0013629545008906037
145,0.44087846075648557,0.0,0.9483687261634666,0.00016205443926884183,0.14284045824235556,0.0036324279244430414,0.4496196461624765,1.9696475519776362e-05
146,0.5784559259591463,0.03447735990191582,0.8853485468056265,0.004074762601572508,0.0,0.0,0.8960589316508051,4.282327956155497e-05
147,0.1373514289978397,0.0,1.0079605444446358,0.0004576545131860359,0.16098241341354616,0.0,0.6627812533517854,0.0034881184014041904
148,0.2423207238160712,0.0,0.9510628580335483,0.013333404680498607,0.0,0.0,0.7266294683570682,0.00023200016926189213
149,0.3441889878426703,0.0,1.1013117333873435,0.0004384554911815506,0.0,0.0,0.6070942239890521,0.0003568506242262435
150,0.44927797074011055,0.0,0.9541727597632549,0.00022163124793390802,0.2649744112481099,0.0,0.9522944635770514,0.0024433132073248018
151,0.5216303722887902,0.0,0.9443022447783078,6.246791518383298e-05,0.1430217405097422,0.0,0.7357166120954423,5.5050532799551084e-05
152,0.4657910471777275,0.0,0.930065822276197,7.691629111542462e-05,0.4005440826543077,0.0,0.9715192932100913,0.0023380964501689312
153,0.5396292679745563,0.0,1.2815435601748364,0.00013750849570761168,0.48064039478116605,0.00033299994294192734,1.0712455811965933,5.7149885889387724e-05
154,0.5629213314557816,0.0,1.0509532832427544,0.00013423620202426202,0.0,0.0,0.6348234566964871,0.0001453961229349537
155,0.5019672244064989,0.0,1.3647217533029108,0.0005143651244581095,0.11560885736286806,0.0,0.5035900150551909,0.001231812747479665
156,0.1223519023897348,0.0,1.107869237035743,0.00018329287790252465,0.0,0.0,1.3338435764305419,0.00011312490327742883
