id,suff,comp,random_suff,random_comp
0,0.0,0.13078026671876986,0.0,0.07314545827958735
0,0.0,0.13078026671876986,0.0,0.07314545827958735
1,0.0,0.1481614105021703,0.0,0.48923259757570936
1,0.0,0.1481614105021703,0.0,0.48923259757570936
2,0.0,0.0741340369423953,0.0,0.2276351590097701
2,0.0,0.0741340369423953,0.0,0.2276351590097701
3,0.0,0.148951426993019,0.0,0.12156374461867696
3,0.0,0.148951426993019,0.0,0.12156374461867696
4,0.0,0.07796089910753884,0.0,0.11179461731501489
4,0.0,0.07796089910753884,0.0,0.11179461731501489
5,0.0,0.33535053652870034,0.0,0.2236035262199063
5,0.0,0.33535053652870034,0.0,0.2236035262199063
6,0.0,0.04789290171498971,0.0,0.0463749817032438
6,0.0,0.04789290171498971,0.0,0.0463749817032438
7,0.0,0.07325605367235964,0.0,0.12719504779723706
7,0.0,0.07325605367235964,0.0,0.12719504779723706
8,0.0,0.13765121176520606,0.0,0.07294564052869892
8,0.0,0.13765121176520606,0.0,0.07294564052869892
9,0.0,0.04849082124160266,0.00035137730050366616,0.036947670842950156
9,0.0,0.04849082124160266,0.00035137730050366616,0.036947670842950156
10,0.0,0.07843029332482679,0.0,0.045221761123095644
10,0.0,0.07843029332482679,0.0,0.045221761123095644
11,0.005240545160755137,0.05107793965855605,0.0,0.04536347854187218
11,0.005240545160755137,0.05107793965855605,0.0,0.04536347854187218
12,0.0030961767527887063,0.05414970459772343,0.0036174886378404106,0.05065528260965697
12,0.0030961767527887063,0.05414970459772343,0.0036174886378404106,0.05065528260965697
13,0.0014903657642104879,0.047463711049525355,0.0,0.08542755458276242
13,0.0014903657642104879,0.047463711049525355,0.0,0.08542755458276242
14,0.03167875787028859,0.04552943743958966,0.011293126107128107,0.037244271604670115
14,0.03167875787028859,0.04552943743958966,0.011293126107128107,0.037244271604670115
15,0.0,0.03104965297628357,0.0,0.03376371174160288
15,0.0,0.03104965297628357,0.0,0.03376371174160288
16,0.00400683904058861,0.0413799962799752,0.0,0.0662706558668573
16,0.00400683904058861,0.0413799962799752,0.0,0.0662706558668573
17,0.014594420760167483,0.05812115666076779,0.0,0.07799842770615473
17,0.014594420760167483,0.05812115666076779,0.0,0.07799842770615473
18,0.0,0.058272236899753464,0.0,0.04099876128730336
18,0.0,0.058272236899753464,0.0,0.04099876128730336
19,0.0,0.062097858404001074,0.0,0.059131900078193037
19,0.0,0.062097858404001074,0.0,0.059131900078193037
20,0.0,0.05336663754186087,0.0,0.06262865081447372
20,0.0,0.05336663754186087,0.0,0.06262865081447372
21,0.0,0.06234782265185586,0.0,0.026995407575726424
21,0.0,0.06234782265185586,0.0,0.026995407575726424
22,0.0012138575096339013,0.040814355408591484,0.0,0.029942241157452525
22,0.0012138575096339013,0.040814355408591484,0.0,0.029942241157452525
23,0.0002517312556872236,0.06565468562742899,0.0,0.054306660692824915
23,0.0002517312556872236,0.06565468562742899,0.0,0.054306660692824915
24,0.0,0.04319318418185478,0.0,0.028373380438443088
24,0.0,0.04319318418185478,0.0,0.028373380438443088
25,0.0,0.04953074289557404,0.0,0.029712629046698497
25,0.0,0.04953074289557404,0.0,0.029712629046698497
26,0.0,0.04968923486862399,0.0,0.048148708716148785
26,0.0,0.04968923486862399,0.0,0.048148708716148785
27,0.0,0.04047921208220246,0.0,0.07703231295749662
27,0.0,0.04047921208220246,0.0,0.07703231295749662
